,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
934,89.4,75.5,82.2,100.1,75.5,87.2,74.5,78.3,0.028,8.33,0.0,0.0,32.1,7,0.0,201,0,0,0,0,1,0,0,0,0,0
935,89.4,75.5,82.2,100.1,75.5,87.2,74.5,78.3,0.028,8.33,0.0,0.0,32.1,7,0.0,201,0,0,0,0,1,0,0,0,0,0
936,89.3,71.5,80.3,98.5,71.5,83.7,73.0,79.1,0.531,16.67,0.0,0.0,29.7,6,0.0,202,0,0,0,0,1,0,0,0,0,0
937,89.3,71.5,80.3,98.5,71.5,83.7,73.0,79.1,0.531,16.67,0.0,0.0,29.7,6,0.0,202,0,0,0,0,1,0,0,0,0,0
938,75.5,62.6,68.7,75.5,62.6,68.7,58.4,72.2,0.0,0.0,0.0,0.0,53.1,7,0.0,204,0,0,0,1,0,0,0,0,0,0
939,75.5,62.6,68.7,75.5,62.6,68.7,58.4,72.2,0.0,0.0,0.0,0.0,53.1,7,0.0,204,0,0,0,1,0,0,0,0,0,0
940,75.6,57.1,66.5,75.6,57.1,66.5,55.2,68.0,0.112,8.33,0.0,0.0,19.3,7,0.0,205,0,0,0,0,1,0,0,0,0,0
941,79.0,59.3,69.8,79.0,59.3,69.8,56.8,66.2,0.011,45.83,0.0,0.0,16.1,6,0.0,206,0,0,0,0,1,0,0,0,0,0
942,82.4,60.7,72.7,82.4,60.7,72.7,59.8,66.7,0.001,4.17,0.0,0.0,20.1,6,0.0,207,0,0,0,0,1,0,0,0,0,0
943,82.4,60.7,72.7,82.4,60.7,72.7,59.8,66.7,0.001,4.17,0.0,0.0,20.1,6,0.0,207,0,0,0,0,1,0,0,0,0,0
944,84.6,68.5,76.9,86.2,68.5,77.5,64.1,65.7,0.0,0.0,0.0,0.0,44.8,7,0.0,209,0,0,0,1,0,0,0,0,0,0
945,84.6,68.5,76.9,86.2,68.5,77.5,64.1,65.7,0.0,0.0,0.0,0.0,44.8,7,0.0,209,0,0,0,1,0,0,0,0,0,0
946,84.6,68.5,76.9,86.2,68.5,77.5,64.1,65.7,0.0,0.0,0.0,0.0,44.8,7,0.0,209,0,0,0,1,0,0,0,0,0,0
947,86.5,69.4,78.0,88.1,69.4,78.8,65.5,67.1,0.0,0.0,0.0,0.0,27.1,7,0.0,210,0,0,0,1,0,0,0,0,0,0
948,79.1,64.9,74.1,79.1,64.9,74.1,66.5,77.6,0.592,20.83,0.0,0.0,42.0,6,0.0,211,0,0,0,0,1,0,0,0,0,0
949,79.1,64.9,74.1,79.1,64.9,74.1,66.5,77.6,0.592,20.83,0.0,0.0,42.0,6,0.0,211,0,0,0,0,1,0,0,0,0,0
950,83.6,64.8,73.6,84.6,64.8,73.9,63.8,74.3,0.012,50.0,0.0,0.0,35.9,6,0.0,213,0,0,0,0,1,0,0,0,0,0
951,83.6,64.8,73.6,84.6,64.8,73.9,63.8,74.3,0.012,50.0,0.0,0.0,35.9,6,0.0,213,0,0,0,0,1,0,0,0,0,0
952,83.6,64.8,73.6,84.6,64.8,73.9,63.8,74.3,0.012,50.0,0.0,0.0,35.9,6,0.0,213,0,0,0,0,1,0,0,0,0,0
953,83.9,66.3,72.2,85.8,66.3,72.5,64.0,76.7,0.531,37.5,0.0,0.0,39.8,7,0.0,214,0,0,0,0,1,0,0,0,0,0
954,83.9,66.3,72.2,85.8,66.3,72.5,64.0,76.7,0.531,37.5,0.0,0.0,39.8,7,0.0,214,0,0,0,0,1,0,0,0,0,0
955,82.9,62.8,73.0,83.9,62.8,73.3,63.2,73.6,0.0,0.0,0.0,0.0,30.4,7,0.0,215,0,0,0,1,0,0,0,0,0,0
956,82.9,62.8,73.0,83.9,62.8,73.3,63.2,73.6,0.0,0.0,0.0,0.0,30.4,7,0.0,215,0,0,0,1,0,0,0,0,0,0
957,83.4,62.1,73.1,83.9,62.1,73.3,61.0,67.4,0.0,0.0,0.0,0.0,26.1,7,0.0,216,0,0,0,1,0,0,0,0,0,0
958,83.4,62.1,73.1,83.9,62.1,73.3,61.0,67.4,0.0,0.0,0.0,0.0,26.1,7,0.0,216,0,0,0,1,0,0,0,0,0,0
959,81.5,65.6,74.0,82.8,65.6,74.2,64.5,73.4,0.072,4.17,0.0,0.0,25.9,6,0.0,217,0,0,0,0,1,0,0,0,0,0
960,80.0,65.3,71.4,80.0,65.3,71.4,65.0,81.6,0.127,16.67,0.0,0.0,61.7,8,0.0,219,0,0,0,0,1,0,0,0,0,0
961,80.0,65.3,71.4,80.0,65.3,71.4,65.0,81.6,0.127,16.67,0.0,0.0,61.7,8,0.0,219,0,0,0,0,1,0,0,0,0,0
962,82.0,64.9,72.4,83.0,64.9,72.6,64.6,78.2,0.347,25.0,0.0,0.0,36.0,7,0.0,220,0,0,0,0,1,0,0,0,0,0
963,76.9,64.1,70.3,76.9,64.1,70.3,58.3,68.8,0.0,0.0,0.0,0.0,35.5,9,0.0,221,0,0,0,1,0,0,0,0,0,0
964,76.9,64.1,70.3,76.9,64.1,70.3,58.3,68.8,0.0,0.0,0.0,0.0,35.5,9,0.0,221,0,0,0,1,0,0,0,0,0,0
965,76.9,64.1,70.3,76.9,64.1,70.3,58.3,68.8,0.0,0.0,0.0,0.0,35.5,9,0.0,221,0,0,0,1,0,0,0,0,0,0
966,78.5,60.9,68.5,78.5,60.9,68.5,55.3,63.8,0.0,0.0,0.0,0.0,32.9,6,0.0,222,0,0,0,1,0,0,0,0,0,0
967,78.5,60.9,68.5,78.5,60.9,68.5,55.3,63.8,0.0,0.0,0.0,0.0,32.9,6,0.0,222,0,0,0,1,0,0,0,0,0,0
968,83.7,60.9,72.9,83.6,60.9,73.0,59.6,65.6,0.0,0.0,0.0,0.0,25.8,8,0.0,224,0,0,0,1,0,0,0,0,0,0
969,73.2,66.8,69.3,73.2,66.8,69.3,66.2,90.2,0.757,45.83,0.0,0.0,92.0,1,0.0,225,0,0,0,0,1,0,0,0,0,0
970,82.1,66.8,73.1,83.1,66.8,73.4,66.4,81.6,0.0,0.0,0.0,0.0,67.8,7,0.0,226,0,0,0,1,0,0,0,0,0,0
971,81.3,64.3,73.0,82.2,64.3,73.2,63.6,74.3,0.001,4.17,0.0,0.0,30.2,8,0.0,228,0,0,0,0,1,0,0,0,0,0
972,81.3,64.3,73.0,82.2,64.3,73.2,63.6,74.3,0.001,4.17,0.0,0.0,30.2,8,0.0,228,0,0,0,0,1,0,0,0,0,0
973,84.8,63.9,74.2,86.8,63.9,74.8,65.4,76.0,0.008,4.17,0.0,0.0,31.4,7,0.0,229,0,0,0,0,1,0,0,0,0,0
974,84.8,63.9,74.2,86.8,63.9,74.8,65.4,76.0,0.008,4.17,0.0,0.0,31.4,7,0.0,229,0,0,0,0,1,0,0,0,0,0
975,85.9,67.5,76.6,87.4,67.5,77.1,65.6,70.7,0.02,20.83,0.0,0.0,24.2,8,0.0,231,0,0,0,0,1,0,0,0,0,0
976,86.7,68.3,77.6,91.1,68.3,78.9,68.1,73.7,0.006,4.17,0.0,0.0,24.9,8,0.0,232,0,0,0,0,1,0,0,0,0,0
977,79.6,66.7,72.3,79.6,66.7,72.3,66.5,82.6,0.13,75.0,0.0,0.0,38.1,7,0.0,234,0,0,0,0,1,0,0,0,0,0
978,79.6,66.7,72.3,79.6,66.7,72.3,66.5,82.6,0.13,75.0,0.0,0.0,38.1,7,0.0,234,0,0,0,0,1,0,0,0,0,0
979,79.6,66.7,72.3,79.6,66.7,72.3,66.5,82.6,0.13,75.0,0.0,0.0,38.1,7,0.0,234,0,0,0,0,1,0,0,0,0,0
980,79.6,66.7,72.3,79.6,66.7,72.3,66.5,82.6,0.13,75.0,0.0,0.0,38.1,7,0.0,234,0,0,0,0,1,0,0,0,0,0
981,79.6,66.7,72.3,79.6,66.7,72.3,66.5,82.6,0.13,75.0,0.0,0.0,38.1,7,0.0,234,0,0,0,0,1,0,0,0,0,0
982,70.5,61.8,65.9,70.5,61.8,65.9,55.1,68.9,0.0,0.0,0.0,0.0,65.0,6,0.0,235,0,0,0,1,0,0,0,0,0,0
983,70.9,56.6,64.4,70.9,56.6,64.4,50.5,62.6,0.0,0.0,0.0,0.0,43.2,7,0.0,236,0,0,0,1,0,0,0,0,0,0
984,70.9,56.6,64.4,70.9,56.6,64.4,50.5,62.6,0.0,0.0,0.0,0.0,43.2,7,0.0,236,0,0,0,1,0,0,0,0,0,0
985,70.9,56.6,64.4,70.9,56.6,64.4,50.5,62.6,0.0,0.0,0.0,0.0,43.2,7,0.0,236,0,0,0,1,0,0,0,0,0,0
986,73.9,52.8,63.6,73.9,52.8,63.6,50.4,64.0,0.0,0.0,0.0,0.0,26.1,8,0.0,237,0,0,0,1,0,0,0,0,0,0
987,73.5,56.3,65.7,73.5,56.3,65.7,53.4,65.9,0.0,0.0,0.0,0.0,25.3,8,0.0,238,0,0,0,1,0,0,0,0,0,0
988,77.6,64.8,71.6,77.6,64.8,71.6,61.5,73.2,0.525,29.17,0.0,0.0,51.0,8,0.0,240,0,0,0,0,1,0,0,0,0,0
989,77.6,64.8,71.6,77.6,64.8,71.6,61.5,73.2,0.525,29.17,0.0,0.0,51.0,8,0.0,240,0,0,0,0,1,0,0,0,0,0
990,77.6,64.8,71.6,77.6,64.8,71.6,61.5,73.2,0.525,29.17,0.0,0.0,51.0,8,0.0,240,0,0,0,0,1,0,0,0,0,0
991,77.6,64.8,71.6,77.6,64.8,71.6,61.5,73.2,0.525,29.17,0.0,0.0,51.0,8,0.0,240,0,0,0,0,1,0,0,0,0,0
992,76.9,57.0,67.3,76.9,57.0,67.3,52.8,61.7,0.0,0.0,0.0,0.0,7.7,8,0.0,241,0,0,0,1,0,0,0,0,0,0
993,81.2,62.1,71.1,81.7,62.1,71.2,58.4,65.1,0.0,0.0,0.0,0.0,45.7,9,0.0,242,0,0,0,1,0,0,0,0,0,0
994,81.2,62.1,71.1,81.7,62.1,71.2,58.4,65.1,0.0,0.0,0.0,0.0,45.7,9,0.0,242,0,0,0,1,0,0,0,0,0,0
995,81.2,62.1,71.1,81.7,62.1,71.2,58.4,65.1,0.0,0.0,0.0,0.0,45.7,9,0.0,242,0,0,0,1,0,0,0,0,0,0
996,75.0,64.1,69.3,75.0,64.1,69.3,63.9,84.0,0.689,20.83,0.0,0.0,69.7,4,0.0,245,0,0,0,0,1,0,0,0,0,0
997,75.0,64.1,69.3,75.0,64.1,69.3,63.9,84.0,0.689,20.83,0.0,0.0,69.7,4,0.0,245,0,0,0,0,1,0,0,0,0,0
998,75.0,64.1,69.3,75.0,64.1,69.3,63.9,84.0,0.689,20.83,0.0,0.0,69.7,4,0.0,245,0,0,0,0,1,0,0,0,0,0
999,80.3,60.5,70.3,81.7,60.5,70.4,62.6,78.6,0.0,0.0,0.0,0.0,31.0,6,0.0,246,0,0,0,1,0,0,0,0,0,0
1000,80.3,60.5,70.3,81.7,60.5,70.4,62.6,78.6,0.0,0.0,0.0,0.0,31.0,6,0.0,246,0,0,0,1,0,0,0,0,0,0
1001,80.3,60.5,70.3,81.7,60.5,70.4,62.6,78.6,0.0,0.0,0.0,0.0,31.0,6,0.0,246,0,0,0,1,0,0,0,0,0,0
1002,80.8,62.7,72.2,81.2,62.7,72.3,61.3,70.4,0.0,0.0,0.0,0.0,38.2,8,0.0,247,0,0,0,1,0,0,0,0,0,0
1003,75.7,54.8,64.9,75.7,54.8,64.9,55.2,72.5,0.0,0.0,0.0,0.0,10.4,8,0.0,248,0,0,0,1,0,0,0,0,0,0
1004,75.7,54.8,64.9,75.7,54.8,64.9,55.2,72.5,0.0,0.0,0.0,0.0,10.4,8,0.0,248,0,0,0,1,0,0,0,0,0,0
1005,75.7,54.8,64.9,75.7,54.8,64.9,55.2,72.5,0.0,0.0,0.0,0.0,10.4,8,0.0,248,0,0,0,1,0,0,0,0,0,0
1006,75.7,54.8,64.9,75.7,54.8,64.9,55.2,72.5,0.0,0.0,0.0,0.0,10.4,8,0.0,248,0,0,0,1,0,0,0,0,0,0
1007,76.6,55.8,66.1,76.6,55.8,66.1,56.5,73.4,0.0,0.0,0.0,0.0,27.5,8,0.0,249,0,0,0,1,0,0,0,0,0,0
1008,76.6,55.8,66.1,76.6,55.8,66.1,56.5,73.4,0.0,0.0,0.0,0.0,27.5,8,0.0,249,0,0,0,1,0,0,0,0,0,0
1009,76.6,55.8,66.1,76.6,55.8,66.1,56.5,73.4,0.0,0.0,0.0,0.0,27.5,8,0.0,249,0,0,0,1,0,0,0,0,0,0
1010,72.5,56.7,64.6,72.5,56.7,64.6,57.3,78.3,0.0,0.0,0.0,0.0,33.4,4,0.0,250,0,0,0,1,0,0,0,0,0,0
1011,72.5,56.7,64.6,72.5,56.7,64.6,57.3,78.3,0.0,0.0,0.0,0.0,33.4,4,0.0,250,0,0,0,1,0,0,0,0,0,0
1012,72.5,56.7,64.6,72.5,56.7,64.6,57.3,78.3,0.0,0.0,0.0,0.0,33.4,4,0.0,250,0,0,0,1,0,0,0,0,0,0
1013,72.5,56.7,64.6,72.5,56.7,64.6,57.3,78.3,0.0,0.0,0.0,0.0,33.4,4,0.0,250,0,0,0,1,0,0,0,0,0,0
1014,74.4,56.5,64.8,74.4,56.5,64.8,56.1,74.6,0.0,0.0,0.0,0.0,46.4,7,0.0,251,0,0,0,1,0,0,0,0,0,0
1015,74.4,56.5,64.8,74.4,56.5,64.8,56.1,74.6,0.0,0.0,0.0,0.0,46.4,7,0.0,251,0,0,0,1,0,0,0,0,0,0
1016,74.4,56.5,64.8,74.4,56.5,64.8,56.1,74.6,0.0,0.0,0.0,0.0,46.4,7,0.0,251,0,0,0,1,0,0,0,0,0,0
1017,86.8,58.4,72.3,87.7,58.4,72.6,60.4,68.4,0.0,0.0,0.0,0.0,17.4,7,0.0,253,0,0,0,1,0,0,0,0,0,0
1018,88.6,66.6,77.9,91.6,66.6,79.2,65.7,68.1,0.001,4.17,0.0,0.0,28.7,7,0.0,254,0,0,0,0,1,0,0,0,0,0
1019,83.6,69.7,75.6,87.2,69.7,76.5,67.3,76.5,0.068,12.5,0.0,0.0,36.5,6,0.0,255,0,0,0,0,1,0,0,0,0,0
1020,84.1,64.9,72.9,87.4,64.9,73.6,65.3,78.5,0.0,0.0,0.0,0.0,17.6,6,0.0,256,0,0,0,1,0,0,0,0,0,0
1021,84.1,64.9,72.9,87.4,64.9,73.6,65.3,78.5,0.0,0.0,0.0,0.0,17.6,6,0.0,256,0,0,0,1,0,0,0,0,0,0
1022,84.1,64.9,72.9,87.4,64.9,73.6,65.3,78.5,0.0,0.0,0.0,0.0,17.6,6,0.0,256,0,0,0,1,0,0,0,0,0,0
1023,79.3,64.4,70.7,79.3,64.4,70.7,60.7,72.5,0.0,0.0,0.0,0.0,56.7,7,0.0,257,0,0,0,1,0,0,0,0,0,0
1024,79.3,64.4,70.7,79.3,64.4,70.7,60.7,72.5,0.0,0.0,0.0,0.0,56.7,7,0.0,257,0,0,0,1,0,0,0,0,0,0
1025,79.8,54.6,67.8,79.8,54.6,67.8,55.5,67.6,0.0,0.0,0.0,0.0,21.5,7,0.0,258,0,0,0,1,0,0,0,0,0,0
1026,78.9,63.9,69.7,78.9,63.9,69.7,59.0,70.9,0.0,0.0,0.0,0.0,24.1,6,0.0,260,0,0,0,1,0,0,0,0,0,0
1027,75.7,54.3,64.8,75.7,54.3,64.8,47.3,55.9,0.0,0.0,0.0,0.0,2.9,7,0.0,261,0,0,0,1,0,0,0,0,0,0
1028,74.8,52.0,63.8,74.8,52.0,63.8,47.2,56.2,0.0,0.0,0.0,0.0,7.3,7,0.0,262,0,0,0,1,0,0,0,0,0,0
1029,74.8,52.0,63.8,74.8,52.0,63.8,47.2,56.2,0.0,0.0,0.0,0.0,7.3,7,0.0,262,0,0,0,1,0,0,0,0,0,0
1030,74.8,52.0,63.8,74.8,52.0,63.8,47.2,56.2,0.0,0.0,0.0,0.0,7.3,7,0.0,262,0,0,0,1,0,0,0,0,0,0
1031,74.8,52.0,63.8,74.8,52.0,63.8,47.2,56.2,0.0,0.0,0.0,0.0,7.3,7,0.0,262,0,0,0,1,0,0,0,0,0,0
1032,80.3,52.7,66.8,80.8,52.7,66.8,54.2,65.5,0.0,0.0,0.0,0.0,13.7,6,0.0,263,0,0,0,1,0,0,0,0,0,0
1033,80.3,52.7,66.8,80.8,52.7,66.8,54.2,65.5,0.0,0.0,0.0,0.0,13.7,6,0.0,263,0,0,0,1,0,0,0,0,0,0
1034,86.7,65.0,75.4,86.8,65.0,75.6,62.9,68.4,0.0,0.0,0.0,0.0,15.6,6,0.0,265,0,0,0,1,0,0,0,0,0,0
1035,86.7,65.0,75.4,86.8,65.0,75.6,62.9,68.4,0.0,0.0,0.0,0.0,15.6,6,0.0,265,0,0,0,1,0,0,0,0,0,0
1036,86.7,65.0,75.4,86.8,65.0,75.6,62.9,68.4,0.0,0.0,0.0,0.0,15.6,6,0.0,265,0,0,0,1,0,0,0,0,0,0
1037,73.9,65.5,69.5,73.9,65.5,69.5,61.3,75.5,0.024,37.5,0.0,0.0,47.1,3,0.0,266,0,0,0,0,1,0,0,0,0,0
1038,71.1,54.4,63.3,71.1,54.4,63.3,51.0,66.1,0.01,41.67,0.0,0.0,28.9,7,0.0,267,0,0,0,0,1,0,0,0,0,0
1039,71.1,54.4,63.3,71.1,54.4,63.3,51.0,66.1,0.01,41.67,0.0,0.0,28.9,7,0.0,267,0,0,0,0,1,0,0,0,0,0
1040,76.9,49.2,64.2,76.9,47.4,64.1,49.5,63.8,0.0,0.0,0.0,0.0,17.9,7,0.0,268,0,0,0,1,0,0,0,0,0,0
1041,75.3,60.3,66.6,75.3,60.3,66.6,50.5,58.3,0.106,16.67,0.0,0.0,55.5,7,0.0,269,0,0,0,0,1,0,0,0,0,0
1042,75.3,60.3,66.6,75.3,60.3,66.6,50.5,58.3,0.106,16.67,0.0,0.0,55.5,7,0.0,269,0,0,0,0,1,0,0,0,0,0
1043,75.3,60.3,66.6,75.3,60.3,66.6,50.5,58.3,0.106,16.67,0.0,0.0,55.5,7,0.0,269,0,0,0,0,1,0,0,0,0,0
1044,80.8,49.1,65.1,79.7,47.6,64.9,47.0,56.5,0.0,0.0,0.0,0.0,6.5,6,0.0,270,0,0,0,1,0,0,0,0,0,0
1045,80.8,49.1,65.1,79.7,47.6,64.9,47.0,56.5,0.0,0.0,0.0,0.0,6.5,6,0.0,270,0,0,0,1,0,0,0,0,0,0
1046,82.6,65.9,72.1,84.8,65.9,72.4,62.5,72.7,0.169,25.0,0.0,0.0,42.0,5,0.0,271,0,0,0,0,1,0,0,0,0,0
1047,75.2,62.5,67.9,75.2,62.5,67.9,62.8,84.6,0.0,0.0,0.0,0.0,44.7,6,0.0,272,0,0,0,1,0,0,0,0,0,0
1048,78.3,64.9,70.6,78.3,64.9,70.6,66.0,86.0,0.881,58.33,0.0,0.0,54.4,5,0.0,273,0,0,0,0,1,0,0,0,0,0
1049,87.8,67.1,76.9,89.4,67.1,77.6,65.5,71.0,0.004,16.67,0.0,0.0,26.9,7,0.0,274,0,0,0,0,1,0,0,0,0,0
1050,84.6,69.7,76.8,86.7,69.7,77.4,65.0,68.1,0.01,29.17,0.0,0.0,32.9,5,0.0,275,0,0,0,0,1,0,0,0,0,0
1051,66.4,48.7,59.0,66.4,46.8,58.8,48.9,69.6,0.0,0.0,0.0,0.0,56.1,4,0.0,277,0,0,0,1,0,0,0,0,0,0
1052,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1053,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1054,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1055,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1056,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1057,66.6,42.5,53.3,66.6,37.1,51.3,41.7,65.9,0.0,0.0,0.0,0.0,12.2,6,0.0,278,0,0,0,1,0,0,0,0,0,0
1058,68.0,55.0,62.2,68.0,55.0,62.2,55.7,79.5,0.081,37.5,0.0,0.0,76.7,1,0.0,279,0,0,0,0,1,0,0,0,0,0
1059,68.0,55.0,62.2,68.0,55.0,62.2,55.7,79.5,0.081,37.5,0.0,0.0,76.7,1,0.0,279,0,0,0,0,1,0,0,0,0,0
1061,72.7,46.6,58.8,72.7,43.9,58.5,45.1,62.3,0.0,0.0,0.0,0.0,7.7,6,0.0,283,0,0,0,1,0,0,0,0,0,0
1062,72.7,46.6,58.8,72.7,43.9,58.5,45.1,62.3,0.0,0.0,0.0,0.0,7.7,6,0.0,283,0,0,0,1,0,0,0,0,0,0
1063,72.7,46.6,58.8,72.7,43.9,58.5,45.1,62.3,0.0,0.0,0.0,0.0,7.7,6,0.0,283,0,0,0,1,0,0,0,0,0,0
1064,74.0,51.4,62.2,74.0,51.4,62.2,48.7,64.2,0.0,0.0,0.0,0.0,13.2,6,0.0,284,0,0,0,1,0,0,0,0,0,0
1065,74.0,51.4,62.2,74.0,51.4,62.2,48.7,64.2,0.0,0.0,0.0,0.0,13.2,6,0.0,284,0,0,0,1,0,0,0,0,0,0
1066,62.5,43.6,54.1,62.5,41.4,53.4,42.4,66.3,0.07,25.0,0.0,0.0,57.9,6,0.0,285,0,0,0,0,1,0,0,0,0,0
1067,61.6,37.6,48.7,61.6,34.2,47.4,37.0,67.7,0.0,0.0,0.0,0.0,7.0,6,0.0,286,0,0,0,1,0,0,0,0,0,0
1068,61.6,37.6,48.7,61.6,34.2,47.4,37.0,67.7,0.0,0.0,0.0,0.0,7.0,6,0.0,286,0,0,0,1,0,0,0,0,0,0
1069,61.6,37.6,48.7,61.6,34.2,47.4,37.0,67.7,0.0,0.0,0.0,0.0,7.0,6,0.0,286,0,0,0,1,0,0,0,0,0,0
1070,61.3,46.5,53.0,61.3,42.8,51.5,37.4,56.1,0.0,0.0,0.0,0.0,6.6,6,0.0,287,0,0,0,1,0,0,0,0,0,0
1071,61.3,46.5,53.0,61.3,42.8,51.5,37.4,56.1,0.0,0.0,0.0,0.0,6.6,6,0.0,287,0,0,0,1,0,0,0,0,0,0
1072,61.3,46.5,53.0,61.3,42.8,51.5,37.4,56.1,0.0,0.0,0.0,0.0,6.6,6,0.0,287,0,0,0,1,0,0,0,0,0,0
1073,61.3,46.5,53.0,61.3,42.8,51.5,37.4,56.1,0.0,0.0,0.0,0.0,6.6,6,0.0,287,0,0,0,1,0,0,0,0,0,0
1074,66.7,39.0,52.4,66.7,35.4,52.0,39.1,64.1,0.0,0.0,0.0,0.0,12.3,6,0.0,288,0,0,0,1,0,0,0,0,0,0
1075,57.7,45.0,51.2,57.7,38.5,48.4,43.9,77.6,0.877,41.67,0.0,0.0,70.4,1,0.0,289,0,0,0,0,1,0,0,0,0,0
1076,57.7,45.0,51.2,57.7,38.5,48.4,43.9,77.6,0.877,41.67,0.0,0.0,70.4,1,0.0,289,0,0,0,0,1,0,0,0,0,0
1077,49.5,42.2,45.2,45.2,35.0,39.6,38.6,78.2,0.137,41.67,0.0,0.0,85.9,2,0.0,290,0,0,0,0,1,0,0,0,0,0
1078,49.5,42.2,45.2,45.2,35.0,39.6,38.6,78.2,0.137,41.67,0.0,0.0,85.9,2,0.0,290,0,0,0,0,1,0,0,0,0,0
1079,49.5,42.2,45.2,45.2,35.0,39.6,38.6,78.2,0.137,41.67,0.0,0.0,85.9,2,0.0,290,0,0,0,0,1,0,0,0,0,0
1080,49.5,42.2,45.2,45.2,35.0,39.6,38.6,78.2,0.137,41.67,0.0,0.0,85.9,2,0.0,290,0,0,0,0,1,0,0,0,0,0
1081,49.5,42.2,45.2,45.2,35.0,39.6,38.6,78.2,0.137,41.67,0.0,0.0,85.9,2,0.0,290,0,0,0,0,1,0,0,0,0,0
1082,54.9,39.0,46.5,54.9,34.8,44.4,37.0,71.1,0.0,0.0,0.0,0.0,44.5,5,0.0,291,0,0,0,1,0,0,0,0,0,0
1083,54.9,39.0,46.5,54.9,34.8,44.4,37.0,71.1,0.0,0.0,0.0,0.0,44.5,5,0.0,291,0,0,0,1,0,0,0,0,0,0
1084,54.9,39.0,46.5,54.9,34.8,44.4,37.0,71.1,0.0,0.0,0.0,0.0,44.5,5,0.0,291,0,0,0,1,0,0,0,0,0,0
1085,63.7,34.9,48.8,63.7,31.4,48.3,38.5,70.9,0.0,0.0,0.0,0.0,10.2,5,0.0,292,0,0,0,1,0,0,0,0,0,0
1086,63.7,34.9,48.8,63.7,31.4,48.3,38.5,70.9,0.0,0.0,0.0,0.0,10.2,5,0.0,292,0,0,0,1,0,0,0,0,0,0
1087,66.8,49.8,56.7,66.8,48.4,56.7,46.3,69.1,0.0,0.0,0.0,0.0,36.0,4,0.0,293,0,0,0,1,0,0,0,0,0,0
1088,66.8,49.8,56.7,66.8,48.4,56.7,46.3,69.1,0.0,0.0,0.0,0.0,36.0,4,0.0,293,0,0,0,1,0,0,0,0,0,0
1089,66.8,49.8,56.7,66.8,48.4,56.7,46.3,69.1,0.0,0.0,0.0,0.0,36.0,4,0.0,293,0,0,0,1,0,0,0,0,0,0
1090,71.7,45.1,58.1,71.7,43.0,57.8,47.1,71.6,0.0,0.0,0.0,0.0,26.3,5,0.0,294,0,0,0,1,0,0,0,0,0,0
1091,62.8,51.7,57.4,62.8,51.7,57.4,52.2,83.5,0.638,41.67,0.0,0.0,56.7,4,0.0,295,0,0,0,0,1,0,0,0,0,0
1092,56.3,43.9,49.9,56.3,39.7,47.8,35.1,59.2,0.0,0.0,0.0,0.0,12.0,6,0.0,296,0,0,0,1,0,0,0,0,0,0
1093,56.3,43.9,49.9,56.3,39.7,47.8,35.1,59.2,0.0,0.0,0.0,0.0,12.0,6,0.0,296,0,0,0,1,0,0,0,0,0,0
1094,67.9,41.6,53.7,67.9,36.3,51.9,33.9,49.6,0.0,0.0,0.0,0.0,15.4,5,0.0,297,0,0,0,1,0,0,0,0,0,0
1095,67.9,41.6,53.7,67.9,36.3,51.9,33.9,49.6,0.0,0.0,0.0,0.0,15.4,5,0.0,297,0,0,0,1,0,0,0,0,0,0
1096,58.1,43.1,50.9,58.1,43.1,50.7,43.4,76.5,0.0,0.0,0.0,0.0,25.2,2,0.0,298,0,0,0,1,0,0,0,0,0,0
1097,58.1,43.1,50.9,58.1,43.1,50.7,43.4,76.5,0.0,0.0,0.0,0.0,25.2,2,0.0,298,0,0,0,1,0,0,0,0,0,0
1098,58.1,43.1,50.9,58.1,43.1,50.7,43.4,76.5,0.0,0.0,0.0,0.0,25.2,2,0.0,298,0,0,0,1,0,0,0,0,0,0
1099,55.4,46.6,51.2,55.4,44.5,50.8,47.6,87.8,0.282,37.5,0.0,0.0,55.0,2,0.0,299,0,0,0,0,1,0,0,0,0,0
1100,61.8,52.1,58.5,61.8,52.1,58.5,51.6,78.6,0.428,33.33,0.0,0.0,66.0,2,0.0,300,0,0,0,0,1,0,0,0,0,0
1101,61.8,52.1,58.5,61.8,52.1,58.5,51.6,78.6,0.428,33.33,0.0,0.0,66.0,2,0.0,300,0,0,0,0,1,0,0,0,0,0
